time_perf,ql_0,ql_1,ql_2,ql_3,ql_4,ql_5,qr_0,qr_1,qr_2,qr_3,qr_4,qr_5
5.824425299999999694e+00,-4.357532535161385279e-01,5.038100778158360882e-03,-2.345739988761197381e-03,8.009973387580426873e-01,-3.652499942943441269e-01,-5.557419274270118843e-03,-4.195065836811680549e-01,1.084898887632066433e-01,-4.825207242377560490e-02,7.666229993242552609e-01,-3.497369238854193263e-01,-1.186978317961182028e-01
5.835623700000000191e+00,-4.355817376063514379e-01,1.231450691157087718e-02,-5.730892441078605515e-03,8.006314416774706899e-01,-3.650849911709137530e-01,-1.358265616283327142e-02,-4.171735362738426822e-01,1.158472214603083472e-01,-5.118244192239318480e-02,7.617331537465670266e-01,-3.475282553177208023e-01,-1.266036709655895820e-01
5.843569600000000364e+00,-4.352778875161001371e-01,1.937042772677455282e-02,-9.006918269031993773e-03,7.999833945985228567e-01,-3.647927443295255756e-01,-2.136183279519546924e-02,-4.147481458974691115e-01,1.229909300519180793e-01,-5.396257259018044650e-02,7.566618320344788984e-01,-3.452371325523277967e-01,-1.342535943636496421e-01
5.854867500000000113e+00,-4.348557503336662466e-01,2.618322852996679551e-02,-1.216041547919477495e-02,7.990834061022571433e-01,-3.643868662946712078e-01,-2.886872644183735570e-02,-4.122507808008924468e-01,1.298971803146984350e-01,-5.658522442959035281e-02,7.514527675449631516e-01,-3.428832718049479311e-01,-1.416232049303049467e-01
5.864625900000000058e+00,-4.343295341203806670e-01,3.274166732846572891e-02,-1.518405110780718381e-02,7.979620753169438530e-01,-3.638811437555382611e-01,-3.609002346793031835e-02,-4.096991677984122560e-01,1.365536257047863522e-01,-5.904878110551781134e-02,7.461438043657606656e-01,-3.404837438742123190e-01,-1.487008635754644981e-01
5.873698100000000366e+00,-4.337130843736474173e-01,3.904050712457829420e-02,-1.807398725616460311e-02,7.966492412454240224e-01,-3.632890201063698754e-01,-4.301934711252668880e-02,-4.071093468429234918e-01,1.429540070097483628e-01,-6.135475644689969421e-02,7.407689269702277812e-01,-3.380538894503004599e-01,-1.554817349352769773e-01
5.884790299999999696e+00,-4.330197283335247560e-01,4.507734377739613940e-02,-2.082832982577809133e-02,7.951736235928148488e-01,-3.626234346245151841e-01,-4.965372454856505080e-02,-4.044963909305379079e-01,1.490949629695501599e-01,-6.350634801605958835e-02,7.353597837857392960e-01,-3.356080064176789612e-01,-1.619642794580366529e-01
5.894782700000000375e+00,-4.322622388840628438e-01,5.085114274239921350e-02,-2.344637458771692273e-02,7.935627247945244989e-01,-3.618967791731737549e-01,-5.599193924671140576e-02,-4.018747621346077659e-01,1.549745573227558904e-01,-6.550774370909784317e-02,7.299464439262290938e-01,-3.331596909715561772e-01,-1.681486199415812843e-01
5.904785300000000348e+00,-4.314527815268899835e-01,5.636190473684599134e-02,-2.592837678514214872e-02,7.918427017629952047e-01,-3.611208409940953601e-01,-6.203412750678152093e-02,-3.992583131107855787e-01,1.605919461036691143e-01,-6.736388407622362351e-02,7.245574182254586049e-01,-3.307218461616336924e-01,-1.740361360094334342e-01
5.913975100000000040e+00,-4.306028021914828363e-01,6.161090803853719322e-02,-2.827558173980837530e-02,7.900381174683399621e-01,-3.603066910490042574e-01,-6.778200781094154137e-02,-3.966600419014205681e-01,1.659476304859359708e-01,-6.908042928910251845e-02,7.192191778489096521e-01,-3.283064629615686236e-01,-1.796296789005318029e-01
5.924341000000000079e+00,-4.297228798280967599e-01,6.660106476381133511e-02,-3.049030113211337323e-02,7.881716234218920647e-01,-3.594645409431258543e-01,-7.323923290452688528e-02,-3.940917619324723620e-01,1.710438264966138711e-01,-7.066374892340432368e-02,7.139555096745873186e-01,-3.259243270954734761e-01,-1.849339053371824027e-01
5.933681299999999936e+00,-4.311736640624215799e-01,7.084179244120747398e-02,-3.255146758733240553e-02,7.905640563042606317e-01,-3.605439785753947746e-01,-7.795116630288019544e-02,-3.915637821791962403e-01,1.758847529967939582e-01,-7.212087034953396092e-02,7.087869038941567723e-01,-3.235847400592191114e-01,-1.899555230909792392e-01
5.944498600000000188e+00,-4.372384288266431551e-01,7.385363324193527923e-02,-3.447498360769674086e-02,8.013931622743166727e-01,-3.654284897889610306e-01,-8.149062400519405114e-02,-3.890844577624548717e-01,1.804771215821214803e-01,-7.345947573304822953e-02,7.037296869974145608e-01,-3.212951245540733858e-01,-1.947037443369832865e-01
5.953619800000000239e+00,-4.476392939740256871e-01,7.567923326663472672e-02,-3.628653239185264390e-02,8.201472853360858295e-01,-3.738818660858882481e-01,-8.391390733378177591e-02,-3.866598611541551822e-01,1.848303528205947899e-01,-7.468780583846101884e-02,6.987954109788026003e-01,-3.190607455991427699e-01,-1.991904539846731381e-01
5.963768100000000238e+00,-4.619083786838916739e-01,7.638853654258648262e-02,-3.797310533788089693e-02,8.459631152058593173e-01,-3.855059713007538136e-01,-8.528985389264034933e-02,-3.842939950590459341e-01,1.889558604808074804e-01,-7.581431505041691388e-02,6.939913468191072354e-01,-3.168849316815740558e-01,-2.034294249373166386e-01
5.974755799999999617e+00,-4.794511673977153166e-01,7.607579189569158018e-02,-3.949413990118633144e-02,8.777429615381411310e-01,-3.997949881922249205e-01,-8.569890677247490873e-02,-3.819894186015319604e-01,1.928657945172331800e-01,-7.684723852460528803e-02,6.893218044045035242e-01,-3.147696707429719076e-01,-2.074349999607591755e-01
5.983808200000000355e+00,-4.996115464101827941e-01,7.485581602908664145e-02,-4.079537911505304315e-02,9.142747934164621171e-01,-4.161910576799883188e-01,-8.523230688850519376e-02,-3.797480411370604547e-01,1.965717230475292343e-01,-7.779422123890045171e-02,6.847897709309602732e-01,-3.127163512618005292e-01,-2.112207387846292417e-01
5.994166400000000117e+00,-5.217250697090198841e-01,7.285988086074945969e-02,-4.182239589713288019e-02,9.543306256545323052e-01,-4.341300396186653643e-01,-8.399153820301866191e-02,-3.775718999865461667e-01,2.000835326686221105e-01,-7.866207362460220232e-02,6.803984946320600358e-01,-3.107264794035309308e-01,-2.147983122478905049e-01
6.005574900000000049e+00,-5.451551628771156288e-01,7.023146028409876784e-02,-4.253182398647825657e-02,9.967337732609573564e-01,-4.530729856410111722e-01,-8.208799259610340127e-02,-3.754638028847801512e-01,2.034086767029925635e-01,-7.945666442181797962e-02,6.761527768995438947e-01,-3.088022647207484539e-01,-2.181767673490649373e-01
6.013816000000000273e+00,-5.693133050684067165e-01,6.712198200984831331e-02,-4.289949327836573012e-02,1.040396996873792723e+00,-4.725242027863414407e-01,-7.964271457524930986e-02,-3.734277721076436629e-01,2.065517993321959178e-01,-8.018293144127541794e-02,6.720598521892116040e-01,-3.069470194949395214e-01,-2.213621824036370034e-01
6.023842300000000094e+00,-5.936672012495369799e-01,6.368667780442116566e-02,-4.292542981263824942e-02,1.084338873006320370e+00,-4.920392327424591983e-01,-7.678602277697681167e-02,-3.714692702265238178e-01,2.095147020389709347e-01,-8.084497780644217535e-02,6.681298225710570193e-01,-3.051653564283052233e-01,-2.243576699959758392e-01
6.034899700000000422e+00,-6.177413519074463899e-01,6.008060144507187950e-02,-4.263601828949159511e-02,1.127686328605914667e+00,-5.112263548625222143e-01,-7.365677615346384599e-02,-3.695952167049876835e-01,2.122965875840407968e-01,-8.144621889192671382e-02,6.643756721767823947e-01,-3.034631958866964574e-01,-2.271636557683647806e-01
6.044105199999999734e+00,-6.411135854103888754e-01,5.645487845391139459e-02,-4.208369206835227416e-02,1.169669660600110461e+00,-5.297444809140676725e-01,-7.040105322443081237e-02,-3.678138220987605678e-01,2.148945064664735671e-01,-8.198954897937205111e-02,6.608129207901374258e-01,-3.018476093551343276e-01,-2.297783529375983513e-01
6.054276400000000002e+00,-6.634099960389442385e-01,5.295325580061649440e-02,-4.134447277663477749e-02,1.209614277724538667e+00,-5.472993556543270799e-01,-6.717004194184941768e-02,-3.661342754362678642e-01,2.173039334842408188e-01,-8.247750344202753325e-02,6.574589918722146820e-01,-3.003265331053355247e-01,-2.321983572540692875e-01
6.064296599999999593e+00,-6.842997711213111289e-01,4.970902483030403829e-02,-4.051363242843697421e-02,1.246931662986548339e+00,-5.636391835381626692e-01,-6.411699672938278582e-02,-3.645663234018008958e-01,2.195194115279039959e-01,-8.291239998281296764e-02,6.543323746380185213e-01,-2.989083881008718357e-01,-2.344192985464052525e-01
6.073838199999999965e+00,-7.034907052785827064e-01,4.684238967638609807e-02,-3.969974385800045802e-02,1.281110858816719045e+00,-5.785502611245547655e-01,-6.139320891525342633e-02,-3.631197796010621759e-01,2.215352118659572600e-01,-8.329644983380779522e-02,6.514516573678843514e-01,-2.976016411249515770e-01,-2.364364986670875746e-01
6.085088200000000391e+00,-7.207257557480102328e-01,4.445834145364302437e-02,-3.901743255519796172e-02,1.311711054210345395e+00,-5.918528765312718321e-01,-5.914305479185858611e-02,-3.618040000929962363e-01,2.233459722718089679e-01,-8.363183617235669942e-02,6.488345033510949378e-01,-2.964143395471481313e-01,-2.382455988919057743e-01
6.093989800000000123e+00,-7.357807210280945531e-01,4.264507357227453888e-02,-3.857923551059250222e-02,1.338355465220604223e+00,-6.033975780618350271e-01,-5.749832406469888163e-02,-3.606273584543596700e-01,2.249472849887137471e-01,-8.392076197132736226e-02,6.464966336897601806e-01,-2.953536489390025110e-01,-2.398431312249172664e-01
6.104891300000000243e+00,-7.484629653415661998e-01,4.147292567475702185e-02,-3.848707781580507081e-02,1.360726521965522018e+00,-6.130618553954159111e-01,-5.657215999818641233e-02,-3.595967596177009895e-01,2.263362026775110891e-01,-8.416547077589786596e-02,6.444508920062865798e-01,-2.944254276896578482e-01,-2.412270046493649456e-01
6.114072799999999752e+00,-7.586110221812814025e-01,4.099376350577821349e-02,-3.882394943039058077e-02,1.378562314729064653e+00,-6.207472738496706555e-01,-5.645301748644066669e-02,-3.587172598625109066e-01,2.275115954889006531e-01,-8.436823908421331453e-02,6.427065211438716119e-01,-2.936338977745767131e-01,-2.423968427418006222e-01
6.124524199999999752e+00,-7.660948596870637006e-01,4.124069859511658720e-02,-3.964646447863606760e-02,1.391654228021859119e+00,-6.263771152418673438e-01,-5.719917870602301418e-02,-3.579918283795231471e-01,2.284743363020749207e-01,-8.453134714394217042e-02,6.412687181025065186e-01,-2.929814418727745284e-01,-2.433541528077579064e-01
6.133638600000000274e+00,-7.708165694516379007e-01,4.222809168016317116e-02,-4.097905803035595262e-02,1.399845676673127315e+00,-6.298945905940787071e-01,-5.883448411514907023e-02,-3.574212229695524212e-01,2.292273693251432043e-01,-8.465704588537481534e-02,6.401384094978812556e-01,-2.924685007552501048e-01,-2.441023836536524994e-01
6.144468500000000333e+00,-7.727112469796197924e-01,4.395176930916178115e-02,-4.281049017663551837e-02,1.403031846207979605e+00,-6.312616927677607848e-01,-6.134586915925135941e-02,-3.570039496932169154e-01,2.297757118331043014e-01,-8.474753275051694068e-02,6.393121857531962604e-01,-2.920935429690310059e-01,-2.446469225282196236e-01
6.153965999999999603e+00,-7.717478583974245465e-01,4.638938082495513981e-02,-4.509312351984751110e-02,1.401160311229906696e+00,-6.304587386817495087e-01,-6.468311552498451356e-02,-3.567362886339345285e-01,2.301264157779239206e-01,-8.480494228922919042e-02,6.387823578396361057e-01,-2.918530904219820421e-01,-2.449950580317476201e-01
6.164261999999999908e+00,-7.679299330877932261e-01,4.950085269492432438e-02,-4.774515674121238007e-02,1.394232366224523290e+00,-6.274846119260191202e-01,-6.876097654344318078e-02,-3.566123767452051840e-01,2.302884999804961641e-01,-8.483135272848030262e-02,6.385371186862123238e-01,-2.917417917520395143e-01,-2.451559193656993874e-01
6.173890799999999679e+00,-7.612959853751346539e-01,5.322894755331764038e-02,-5.065567310009466695e-02,1.382304870892333781e+00,-6.223576662301208984e-01,-7.346355403454292443e-02,-3.566243438265563337e-01,2.302728538075378140e-01,-8.482880667746206527e-02,6.385608020980235722e-01,-2.917525402069331975e-01,-2.451403922254144219e-01
6.184440200000000054e+00,-7.519196464912256683e-01,5.749998941028344746e-02,-5.369205013332134513e-02,1.365492404937377557e+00,-6.151172007924792240e-01,-7.865053460840679134e-02,-3.567624995057944726e-01,2.300921083667291089e-01,-8.479934221496532309e-02,6.388342361958132543e-01,-2.918766346372119180e-01,-2.449610065536992343e-01
6.193793399999999671e+00,-7.399095726697476616e-01,6.222485657561782624e-02,-5.670902782785991469e-02,1.343969557739419507e+00,-6.058253828214894554e-01,-8.416468410825239665e-02,-3.570155685627447451e-01,2.297604699431010644e-01,-8.474502947825079957e-02,6.393351877461768140e-01,-2.921039818994564108e-01,-2.446317898623330822e-01
6.204340900000000047e+00,-7.254092745712799051e-01,6.730035689949387390e-02,-5.955858739052377615e-02,1.317973249293592275e+00,-5.945694808126438247e-01,-8.983988512661345016e-02,-3.573709699787579464e-01,2.292935114074330372e-01,-8.466800734174717569e-02,6.400388901894524807e-01,-2.924233373400904057e-01,-2.441680806562099570e-01
6.214018699999999562e+00,-7.085970744479445083e-01,7.261108142041639013e-02,-6.209976937238104178e-02,1.287805081859541900e+00,-5.814642883941267826e-01,-9.550899933729578573e-02,-3.578151326152466671e-01,2.287079196630850131e-01,-8.457051474898547028e-02,6.409186434011964195e-01,-2.928225778600630491e-01,-2.435862986969636046e-01
6.224232800000000232e+00,-6.896864297852220993e-01,7.803178725437875940e-02,-6.420765008713269495e-02,1.253833838900616726e+00,-5.666546599832731346e-01,-1.010109348603342311e-01,-3.583338380835828230e-01,2.280212001572168301e-01,-8.445491170576668871e-02,6.419464685483990962e-01,-2.932889999401511183e-01,-2.429036717459087391e-01
6.233586700000000036e+00,-6.689268591246771978e-01,8.343030028019882138e-02,-6.578086836409768878e-02,1.216498354277085525e+00,-5.503181355221382631e-01,-1.061964701881853435e-01,-3.589125795803132513e-01,2.272513426304714201e-01,-8.432368583312932486e-02,6.430937976369630604e-01,-2.938096333051083420e-01,-2.421379216182711624e-01
6.244174899999999973e+00,-6.466056644259580155e-01,8.867086700927795384e-02,-6.674730737606227038e-02,1.176311040577891376e+00,-5.326676851534717372e-01,-1.109325909305749897e-01,-3.595369243854883434e-01,2.264164554008432084e-01,-8.417944167726987281e-02,6.443321748299837282e-01,-2.943715597751359603e-01,-2.413069156571151508e-01
6.254072500000000367e+00,-6.230505610102358149e-01,9.361783500103704192e-02,-6.706774427946315953e-02,1.133862355066496796e+00,-5.139546330049213907e-01,-1.151052947815228572e-01,-3.601928673108378831e-01,2.255343785136987300e-01,-8.402487161472782518e-02,6.456339452959642955e-01,-2.949622262706403930e-01,-2.404282930319324163e-01
6.263798999999999673e+00,-5.986331892600761373e-01,9.813950936020199300e-02,-6.673744801334180465e-02,1.089826347055812050e+00,-4.944717929665483069e-01,-1.186209839540403738e-01,-3.608671624570192193e-01,2.246222890617246559e-01,-8.386270907809723063e-02,6.469729069190739423e-01,-2.955697407616320049e-01,-2.395190785848192450e-01
6.274581200000000081e+00,-5.737732639001903445e-01,1.021120207684669268e-01,-6.578581073712985727e-02,1.044967101803170983e+00,-4.745567301698168095e-01,-1.214066768330479967e-01,-3.615476209655857365e-01,2.236963149054500555e-01,-8.369566683335327717e-02,6.483249002761004576e-01,-2.961831400057137742e-01,-2.385953002748894825e-01
6.284211700000000178e+00,-5.489427663710426675e-01,1.054230454505522552e-01,-6.427413306723073205e-02,1.000145272579372246e+00,-4.545947996435817373e-01,-1.234093291546226601e-01,-3.622233628466573485e-01,2.227711758353501104e-01,-8.352636500812438136e-02,6.496683125474715936e-01,-2.967926180560236382e-01,-2.376716294987223366e-01
6.293605399999999683e+00,-5.246690339832512651e-01,1.079752345441562511e-01,-6.229165232476163716e-02,9.563228484529595619e-01,-4.350211492152649129e-01,-1.245945669101112541e-01,-3.628850113798360311e-01,2.218598736523564874e-01,-8.335725531213911133e-02,6.509844714361694429e-01,-2.973897047199098864e-01,-2.367610663910069135e-01
6.305154500000000439e+00,-5.015347834242900316e-01,1.096892462663752177e-01,-5.994983137454701350e-02,9.145627324357814558e-01,-4.163201586095803819e-01,-1.249451242115532101e-01,-3.635248102187351171e-01,2.209734666458991192e-01,-8.319055154208210290e-02,6.522578882225769092e-01,-2.979673754726626100e-01,-2.358747065384630692e-01
6.313792199999999966e+00,-4.801720517276388267e-01,1.105063406574666729e-01,-5.737485877000647605e-02,8.760176608208105620e-01,-3.990198500885364652e-01,-1.244592790723418052e-01,-3.641366153433095443e-01,2.201210051170956472e-01,-8.302818520680066428e-02,6.534762531247260142e-01,-2.985200489553583303e-01,-2.350216670405318176e-01
6.354341899999999654e+00,-4.613469519111432215e-01,1.100340868550166995e-01,-5.453652039737444390e-02,8.421185393900447735e-01,-3.837757989567354144e-01,-1.227587746218854053e-01,-3.649777928936834281e-01,2.189411214115832838e-01,-8.280016741799922642e-02,6.551524606302532305e-01,-2.992803706921378648e-01,-2.338399778097976223e-01
6.372023300000000390e+00,-4.621869345404655549e-01,1.070178852913803436e-01,-5.316184173998750317e-02,8.439299350015803114e-01,-3.845910212988350452e-01,-1.194496113737265469e-01,-3.671697040489236841e-01,2.158230496264823550e-01,-8.217942981182768669e-02,6.595260785414742699e-01,-3.012640207209815735e-01,-2.307115423549835898e-01
6.380360099999999868e+00,-4.627416775262990223e-01,1.012278732797204928e-01,-5.037051250671686908e-02,8.454765152754779578e-01,-3.852870051947636654e-01,-1.130291874235105631e-01,-3.712567979382918604e-01,2.098326780163117800e-01,-8.091470664954636405e-02,6.677038780366437720e-01,-3.049722412636728386e-01,-2.246787201290976477e-01
6.390809299999999915e+00,-4.636712361692465478e-01,9.258816388343138470e-02,-4.619780394360906151e-02,8.479148054380072352e-01,-3.863841632436804119e-01,-1.034441984592022606e-01,-3.770527184350796479e-01,2.009093188342498948e-01,-7.886189489651806994e-02,6.793521092247907234e-01,-3.102522713124771236e-01,-2.156381552037076876e-01
6.400886599999999760e+00,-4.644848819480336122e-01,8.149619434076527114e-02,-4.076564405286120518e-02,8.502634812863121283e-01,-3.874408715802868386e-01,-9.110316287735344132e-02,-3.839915695404237383e-01,1.894749217510804939e-01,-7.595340626391844374e-02,6.933780063167169772e-01,-3.166071148483147191e-01,-2.039618531502823129e-01
6.410674600000000112e+00,-4.649134524130235091e-01,6.854257946019437497e-02,-3.433939615731174122e-02,8.519238404139599652e-01,-3.881878199276034280e-01,-7.665136627819765791e-02,-3.914210609174586519e-01,1.761531659606334621e-01,-7.220029344737932675e-02,7.084954683952560117e-01,-3.234528069282727181e-01,-1.902334651802081444e-01
6.420141499999999724e+00,-4.647395983989514034e-01,5.434197282950958829e-02,-2.722506717050521274e-02,8.524030133479270077e-01,-3.884033746436728052e-01,-6.077437378773445364e-02,-3.987822105982304355e-01,1.615892514456855888e-01,-6.768752191911131533e-02,7.235782570696347449e-01,-3.302788450537788023e-01,-1.750792056115690887e-01
6.430480099999999588e+00,-4.638319197443403485e-01,3.943848859038689980e-02,-1.972066059725730014e-02,8.513911766063504416e-01,-3.879481963987334581e-01,-4.409191736907117770e-02,-4.056796441114010054e-01,1.463508990129174236e-01,-6.255247936960728339e-02,7.378075616491202027e-01,-3.367148985455195032e-01,-1.590704732138087663e-01
6.441165500000000321e+00,-4.621456835068398772e-01,2.426596514311341046e-02,-1.208568494997619425e-02,8.487663331622137264e-01,-3.867672940407187454e-01,-2.710852586136482459e-02,-4.118802229447388608e-01,1.308874732493736648e-01,-5.695581334086141645e-02,7.506809448833173803e-01,-3.425344587195886525e-01,-1.426777678810485506e-01
6.450196700000000227e+00,-4.597063239626733022e-01,9.143024351566886310e-03,-4.526462473134262865e-03,8.445603586693417597e-01,-3.848747276644601811e-01,-1.020211673569005294e-02,-4.172789138436351908e-01,1.155258643428851428e-01,-5.105583737705243763e-02,7.619537690143269870e-01,-3.476279137704993971e-01,-1.262589204455123182e-01
6.460365499999999983e+00,-4.565881810090278714e-01,-5.712848278700999316e-03,2.806166189968095637e-03,8.389132301533424041e-01,-3.823330647722187337e-01,6.364834520588059409e-03,-4.218577993899375045e-01,1.004862232477519157e-01,-4.499224524592415619e-02,7.715625280765365801e-01,-3.519675639341026674e-01,-1.100679982336134621e-01
6.470653500000000058e+00,-4.528954713394118259e-01,-2.016330790986353705e-02,9.811114745984284014e-03,8.320312031152514720e-01,-3.792346481842745476e-01,2.242328952543862566e-02,-4.256508972653549883e-01,8.590569860881114295e-02,-3.887937330514135148e-02,7.795560029910912903e-01,-3.555763234899989023e-01,-9.427446140634784810e-02
6.481096400000000202e+00,-4.487481259788359544e-01,-3.412626747730262977e-02,1.642754040301608320e-02,8.241552860016758686e-01,-3.756874988512244329e-01,3.787296455490490876e-02,-4.287187375135390610e-01,7.186276982990369433e-02,-3.280636256892743852e-02,7.860436933534709070e-01,-3.585043470785516107e-01,-7.898519893893661548e-02
6.493443499999999702e+00,-4.442725187756885186e-01,-4.755601747136251056e-02,2.262477246274396947e-02,8.155404564144985713e-01,-3.718060340282995924e-01,5.265993894939279690e-02,-4.311322171955447313e-01,5.839817322962037593e-02,-2.684098458109773766e-02,7.911619286247724148e-01,-3.608137135012192687e-01,-6.426481060928608546e-02
6.503185799999999794e+00,-4.395959317702490821e-01,-6.042802979521355589e-02,2.839359187014567354e-02,8.064432626433335471e-01,-3.677055340313977183e-01,6.675897890924172018e-02,-4.329635841719966516e-01,4.553077659058879512e-02,-2.103453632081886404e-02,7.950541825181058897e-01,-3.625695581259247291e-01,-5.015174515553653262e-02
6.512493100000000368e+00,-4.348433232770687606e-01,-7.272869622568034487e-02,3.373961753059595559e-02,7.971147096559461076e-01,-3.634989629744262984e-01,8.016119433908154568e-02,-4.342821733195954548e-01,3.326824955546969775e-02,-1.542621365955065826e-02,7.978611827169501680e-01,-3.638356397173123646e-01,-3.666956089185401807e-02
6.522675600000000351e+00,-4.301351489564976815e-01,-8.444941482386836284e-02,3.867875632210315828e-02,7.877956877828342641e-01,-3.592949127117428532e-01,9.286652440836518085e-02,-4.351529018122287651e-01,2.161322032544732430e-02,-1.004627329784724132e-02,7.997168863051600241e-01,-3.646725557915160287e-01,-2.383365653723730493e-02
6.534484499999999585e+00,-4.255853591706291184e-01,-9.558402521629205673e-02,4.323424597974345751e-02,7.787130174815324324e-01,-3.551958059588535832e-01,1.048799751894630011e-01,-4.356360892268971163e-01,1.056599968842197868e-02,-4.917922444085620626e-03,8.007473836181517868e-01,-3.651372760688418317e-01,-1.165441592404253129e-02
6.544071999999999889e+00,-4.212991067708368731e-01,-1.061284677058749182e-01,4.743468607291023709e-02,7.700750851229907212e-01,-3.512959000179787239e-01,1.162103517822414556e-01,-4.357877035100639618e-01,1.250487187862692195e-04,-5.822828487045406121e-05,8.010708392438701253e-01,-3.652831393744921940e-01,-1.379409845239025045e-04
6.554177600000000048e+00,-4.173700720091916838e-01,-1.160815978081508604e-01,5.131251088401200811e-02,7.620668452100574086e-01,-3.476789932764745572e-01,1.268702960848443195e-01,-4.356595686016848101e-01,-9.713718610770083473e-03,4.521526144875886999e-03,8.007974714433494512e-01,-3.651598634680857103e-01,1.071447081800649091e-02
6.565055300000000038e+00,-4.138776040337783235e-01,-1.254462566622061015e-01,5.490251815814839453e-02,7.548445711738098751e-01,-3.444160109448350937e-01,1.368766536860348271e-01,-4.352993839419046496e-01,-1.895789652980073292e-02,8.815627168948347858e-03,8.000292351360540621e-01,-3.648134171119652436e-01,2.090712348953551944e-02
6.573732999999999826e+00,-4.106050123197175217e-01,-1.342330021397710738e-01,5.819730098142716912e-02,7.480270052680335624e-01,-3.413349672531058587e-01,1.462362923774251089e-01,-4.370110868954791838e-01,-2.713381470523712480e-02,1.267290147119060073e-02,8.029857901093420125e-01,-3.661466481442636756e-01,2.994673464024218829e-02
6.584053599999999840e+00,-4.073144453317269487e-01,-1.424590679386079639e-01,6.117870795169788600e-02,7.411940892610999754e-01,-3.382461146994213408e-01,1.549582523396477451e-01,-4.430391019088879556e-01,-3.377934421372019713e-02,1.602382958735448781e-02,8.137819820060592235e-01,-3.710135488516703717e-01,3.738595380229298160e-02
6.593795799999999652e+00,-4.040365660345753840e-01,-1.501456774705263175e-01,6.386829365684421056e-02,7.344093090425127812e-01,-3.351781695183158050e-01,1.630710758576376096e-01,-4.531757385552110939e-01,-3.894682494925261196e-02,1.895917538634073196e-02,8.320492601187474691e-01,-3.792427791383348179e-01,4.331424404885823864e-02
6.604416399999999854e+00,-4.007959878398528186e-01,-1.573194082314184339e-01,6.628933770940248493e-02,7.277228817141860873e-01,-3.321538767893219557e-01,1.706087631854540099e-01,-4.670264987227976117e-01,-4.271918039169930736e-02,2.153044697860284629e-02,8.570682994552782930e-01,-3.905017699676576193e-01,4.783520136249201637e-02
6.614368800000000270e+00,-3.976118623711917821e-01,-1.640100507468762459e-01,6.846553647981856727e-02,7.211731907177174605e-01,-3.291906501779280347e-01,1.776082975971130518e-01,-4.840638439149030359e-01,-4.520618076703253330e-02,2.375626247616913211e-02,8.878703130795244647e-01,-4.043435508225905473e-01,5.106441302634634472e-02
6.623914599999999986e+00,-3.944989325582620721e-01,-1.702482596033019213e-01,7.041986739041661281e-02,7.147891480441161960e-01,-3.263016325955483410e-01,1.841070561060074995e-01,-5.036860273359263784e-01,-4.653976836056594735e-02,2.563311287280689577e-02,9.233471621107387506e-01,-4.202577546783539120e-01,5.312750739010931728e-02
6.634867899999999707e+00,-3.914687717644820819e-01,-1.760634936549954066e-01,7.217377570534266873e-02,7.085928891570834054e-01,-3.234969095650015447e-01,1.901406151155093371e-01,-5.252682392515973797e-01,-4.686903992313085077e-02,2.714766633973297871e-02,9.623469140405624955e-01,-4.377150228651740527e-01,5.415868287613970905e-02
6.644711599999999940e+00,-3.885309859028496793e-01,-1.814824857828751803e-01,7.374670683122164228e-02,7.026023395028602181e-01,-3.207846666652409695e-01,1.957411766842456768e-01,-5.481997982467036179e-01,-4.635524112665478924e-02,2.828826510269699668e-02,1.003743543062653565e+00,-4.561995606329660724e-01,5.429973326207459400e-02
6.653145900000000168e+00,-3.856942292186855137e-01,-1.865283067864633715e-01,7.515593721584923337e-02,6.968333544003106894e-01,-3.181721557179351123e-01,2.009366544187853598e-01,-5.719069286370755956e-01,-4.516696352552718174e-02,2.905420608088338241e-02,1.046480114446681320e+00,-4.752294886582779654e-01,5.369941656552967152e-02
6.664293500000000314e+00,-3.829669544997996722e-01,-1.912199803097771600e-01,7.641662759777689828e-02,6.913012834341767388e-01,-3.156664017670554045e-01,2.057503493749463785e-01,-5.958639165943224736e-01,-4.347563474944449169e-02,2.946222996106206971e-02,1.089590660590787685e+00,-4.943673357830165038e-01,5.251292048861890688e-02
6.674254499999999979e+00,-3.803578743767668802e-01,-1.955725500989375920e-01,7.754201857209652715e-02,6.860219260878359648e-01,-3.132746352128696898e-01,2.102010949004535778e-01,-6.195963560482707910e-01,-4.145134291504848356e-02,2.955016461100656855e-02,1.132207517263745800e+00,-5.132237404841677453e-01,5.090113800121390947e-02
6.684379500000000363e+00,-3.778761491859226607e-01,-1.995974815779881784e-01,7.854369856868470556e-02,6.810119230410673907e-01,-3.110044687137731856e-01,2.143037360652372270e-01,-6.426797842289094786e-01,-3.925902070394604593e-02,2.937791001165712679e-02,1.173560035280318381e+00,-5.314570405874285974e-01,4.902946897896813538e-02
6.693700899999999621e+00,-3.755313401569620457e-01,-2.033032831370122917e-01,7.943189041610909662e-02,6.762886720119194450e-01,-3.088638587263385915e-01,2.180698187584614867e-01,-6.647361359171153339e-01,-3.705501831507374000e-02,2.902602822114164205e-02,1.212968933454954268e+00,-5.487706768359266185e-01,4.706590092509715939e-02
6.706498100000000129e+00,-3.733331779806548512e-01,-2.066962481242931027e-01,8.021571976604957577e-02,6.718698764728134876e-01,-3.068609005031301962e-01,2.215083842495408628e-01,-6.854295939651712244e-01,-3.498410466254342488e-02,2.859221777311216073e-02,1.249838995717079015e+00,-5.649096234052066734e-01,4.517819092642242490e-02
